,SYMBOL, DATE1, SERIES, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, CLOSE_PRICE, TTL_TRD_QNTY, NO_OF_TRADES, DELIV_QTY, DELIV_PER,HiLo,Wick,ClOP_per,Wick_Percentage,HiLo_Percentage,vol_dis,Factor,Per_vol_Updown,delivery_Factor,delivery_density
39,2021-01-01,APOLLOHOSP, EQ,inf,inf,inf,2414.85,423934,16329,57798.0,13.63,34.0,25.15,0.37,1.04,1.400390625,302936.79,56.97,13.1,34.06,4.22
40,2021-01-04,APOLLOHOSP, EQ,inf,inf,inf,2409.25,527018,18493,212664.0,40.35,30.0,21.25,-0.36,0.88,1.240234375,426613.78,48.69,28.99,142.04,76.02
41,2021-01-05,APOLLOHOSP, EQ,inf,inf,inf,2509.45,1720467,64775,390193.0,22.68,130.0,24.55,4.2,0.98,5.171875,332909.71,4.67,-28.15,60.14,-136.18
42,2021-01-06,APOLLOHOSP, EQ,inf,inf,inf,2502.15,1108589,33157,315783.0,28.49,58.0,38.15,-0.79,1.52,2.279296875,485126.13,38.53,31.38,109.09,44.87
43,2021-01-07,APOLLOHOSP, EQ,inf,inf,inf,2508.55,1014690,45809,285240.0,28.11,64.0,57.45,0.26,2.29,2.5,406511.17,175.84,-19.34,89.3,-22.16
44,2021-01-08,APOLLOHOSP, EQ,inf,inf,inf,2553.5,862326,27401,295645.0,34.28,64.0,44.5,0.76,1.74,2.48046875,347646.39,45.75,-16.93,92.56,3.52
45,2021-01-11,APOLLOHOSP, EQ,inf,inf,inf,2550.55,422296,18089,109035.0,25.82,68.0,54.55,-0.53,2.14,2.619140625,160994.45,81.31,-115.94,32.13,-188.09
46,2021-01-12,APOLLOHOSP, EQ,inf,inf,inf,2517.25,500012,20492,121722.0,24.34,76.0,33.25,-1.7,1.32,2.939453125,169990.8,15.59,5.29,32.09,-0.12
47,2021-01-13,APOLLOHOSP, EQ,inf,inf,inf,2479.2,662618,34445,219564.0,33.14,100.0,51.2,-1.97,2.07,3.939453125,168200.5,21.03,-1.06,43.99,27.06
48,2021-01-14,APOLLOHOSP, EQ,inf,inf,inf,2512.0,603193,22917,117705.0,19.51,52.0,22.0,1.19,0.88,2.060546875,293290.42,14.7,42.65,45.36,3.0
49,2021-01-15,APOLLOHOSP, EQ,inf,inf,inf,2592.35,1941813,75957,273830.0,14.1,104.0,31.65,2.79,1.22,3.98046875,488074.75,8.77,39.91,52.76,14.03
50,2021-01-18,APOLLOHOSP, EQ,inf,inf,inf,2609.25,1572820,55368,284992.0,18.12,82.0,72.75,0.35,2.79,3.119140625,504563.81,157.68,3.27,69.64,24.24
51,2021-01-19,APOLLOHOSP, EQ,inf,inf,inf,2645.5,1202289,48004,318001.0,26.45,80.0,52.5,1.04,1.98,3.009765625,399722.06,38.27,-26.23,79.65,12.57
52,2021-01-20,APOLLOHOSP, EQ,inf,inf,inf,2675.8,1064146,49940,459542.0,43.18,38.0,8.2,1.11,0.31,1.419921875,750989.32,5.52,46.77,242.32,67.13
53,2021-01-21,APOLLOHOSP, EQ,inf,inf,inf,2585.05,994932,37717,462495.0,46.49,110.0,19.05,-3.52,0.74,4.1015625,242805.14,4.2,-209.3,84.25,-187.63
54,2021-01-22,APOLLOHOSP, EQ,inf,inf,inf,2597.9,1194708,50092,373454.0,31.26,84.0,76.1,0.3,2.93,3.169921875,377121.14,193.12,35.62,89.08,5.43
55,2021-01-25,APOLLOHOSP, EQ,inf,inf,inf,2686.9,1764152,67026,530403.0,30.07,98.0,21.1,2.86,0.79,3.619140625,487450.53,5.5,22.63,108.45,17.86
56,2021-01-27,APOLLOHOSP, EQ,inf,inf,inf,2600.4,1665899,88639,483491.0,29.02,162.0,64.4,-3.75,2.48,5.890625,282805.14,13.23,-72.36,59.8,-81.35
57,2021-01-28,APOLLOHOSP, EQ,inf,inf,inf,2622.4,1410605,77643,437211.0,30.99,120.0,91.6,1.08,3.49,4.44140625,317324.15,64.66,10.88,73.0,18.08
58,2021-01-29,APOLLOHOSP, EQ,inf,inf,inf,2561.25,921579,41138,295187.0,32.03,124.0,63.25,-2.37,2.47,4.62890625,198924.3,20.87,-59.52,47.7,-53.05
59,2021-02-01,APOLLOHOSP, EQ,inf,inf,inf,2663.5,879244,45613,314649.0,35.79,148.0,74.5,2.76,2.8,5.53125,158959.37,20.32,-25.14,42.6,-11.97
60,2021-02-02,APOLLOHOSP, EQ,inf,inf,inf,2705.15,607131,48219,256789.0,42.3,66.0,40.85,0.93,1.51,2.400390625,252519.15,32.56,37.05,77.96,45.36
61,2021-02-03,APOLLOHOSP, EQ,inf,inf,inf,2720.7,1286454,74120,382288.0,29.72,104.0,97.3,0.25,3.58,3.69921875,347396.86,291.15,27.31,73.65,-5.85
62,2021-02-04,APOLLOHOSP, EQ,inf,inf,inf,2731.65,455213,31973,148131.0,32.54,62.0,60.35,0.06,2.21,2.259765625,201791.39,733.28,-72.16,47.87,-53.85
63,2021-02-05,APOLLOHOSP, EQ,inf,inf,inf,2738.6,941316,59634,403867.0,42.9,96.0,94.6,-0.05,3.45,3.44921875,272907.02,1354.69,26.06,84.3,43.21
64,2021-02-08,APOLLOHOSP, EQ,inf,inf,inf,2730.25,564043,40952,210296.0,37.28,56.0,46.25,-0.36,1.69,2.009765625,280106.71,95.1,2.57,75.25,-12.03
65,2021-02-09,APOLLOHOSP, EQ,inf,inf,inf,2789.3,1052950,58010,210703.0,20.01,98.0,54.7,1.55,1.96,3.4609375,304754.32,25.33,8.09,43.08,-74.66
66,2021-02-10,APOLLOHOSP, EQ,inf,inf,inf,2756.5,745906,43074,201417.0,27.0,82.0,24.5,-2.09,0.89,2.900390625,257174.32,8.54,-18.5,49.22,12.47
67,2021-02-11,APOLLOHOSP, EQ,inf,inf,inf,2756.5,581642,37822,256876.0,44.16,50.0,46.5,-0.13,1.69,1.7998046875,323344.96,266.36,20.46,102.94,52.19
68,2021-02-12,APOLLOHOSP, EQ,inf,inf,inf,2748.1,693562,36346,222558.0,32.09,64.0,44.1,-0.72,1.6,2.2890625,302473.38,44.43,-6.9,69.68,-47.74
69,2021-02-15,APOLLOHOSP, EQ,inf,inf,inf,3090.65,4446974,181055,387515.0,8.71,368.0,53.35,10.18,1.73,11.7734375,377963.26,3.4,19.97,21.1,-230.23
70,2021-02-16,APOLLOHOSP, EQ,inf,inf,inf,3202.75,4381584,168495,270047.0,6.16,206.125,91.25,3.58,2.85,6.328125,691971.32,15.94,45.38,26.27,19.67
71,2021-02-17,APOLLOHOSP, EQ,inf,inf,inf,3235.0,2081001,97143,358859.0,17.24,108.0,49.0,1.82,1.51,3.2890625,632703.39,16.65,-9.37,66.58,60.55
72,2021-02-18,APOLLOHOSP, EQ,inf,inf,inf,3106.75,1477343,77771,343624.0,23.26,144.0,24.75,-3.84,0.8,4.44140625,332337.27,4.16,-90.38,47.81,-39.24
73,2021-02-19,APOLLOHOSP, EQ,inf,inf,inf,2919.95,2037556,85162,581170.0,28.52,214.125,43.95,-5.82,1.51,6.87890625,296035.38,5.18,-12.26,54.42,12.13
74,2021-02-22,APOLLOHOSP, EQ,inf,inf,inf,2929.55,1246303,66013,300824.0,24.14,102.0,90.45,0.39,3.09,3.439453125,362560.87,157.0,18.35,59.1,7.92
75,2021-02-23,APOLLOHOSP, EQ,inf,inf,inf,2996.75,1465930,84060,347748.0,23.72,114.0,63.25,1.69,2.11,3.740234375,392550.29,24.99,7.64,61.12,3.32
76,2021-02-25,APOLLOHOSP, EQ,inf,inf,inf,3091.35,819639,49561,215079.0,26.24,82.0,73.35,-0.28,2.37,2.609375,313878.21,170.01,-25.06,52.56,-16.3
77,2021-02-26,APOLLOHOSP, EQ,inf,inf,inf,3058.65,2103433,102896,716690.0,34.07,154.0,142.65,-0.37,4.66,4.8515625,433557.85,251.97,27.6,93.25,43.64
78,2021-03-01,APOLLOHOSP, EQ,inf,inf,inf,3081.15,678218,31775,182741.0,26.94,90.0,48.85,1.34,1.59,2.900390625,233522.27,23.8,-85.66,40.68,-129.2
79,2021-03-02,APOLLOHOSP, EQ,inf,inf,inf,3087.3,944553,56757,462298.0,48.94,84.0,65.3,-0.61,2.12,2.66015625,354553.62,70.01,34.14,110.28,63.11
80,2021-03-03,APOLLOHOSP, EQ,inf,inf,inf,3057.0,536623,33257,189959.0,35.4,70.0,11.0,-1.93,0.36,2.240234375,239121.82,3.74,-48.27,54.38,-102.81
81,2021-03-04,APOLLOHOSP, EQ,inf,inf,inf,3042.1,687383,31456,260737.0,37.93,66.0,50.1,-0.52,1.65,2.140625,321113.23,63.17,25.53,79.16,31.31
82,2021-03-05,APOLLOHOSP, EQ,inf,inf,inf,2879.5,1486110,74063,726314.0,48.87,148.0,27.5,-4.18,0.96,4.8984375,303142.76,4.58,-5.93,98.33,19.5
83,2021-03-08,APOLLOHOSP, EQ,inf,inf,inf,2866.6,952087,51868,381127.0,40.03,90.0,56.6,-1.17,1.97,3.060546875,310687.41,33.97,2.43,84.85,-15.89
84,2021-03-09,APOLLOHOSP, EQ,inf,inf,inf,2886.1,883183,45363,297631.0,33.7,100.0,83.9,0.56,2.91,3.419921875,258394.11,104.48,-20.24,59.64,-42.28
85,2021-03-10,APOLLOHOSP, EQ,inf,inf,inf,2904.1,432551,22647,131335.0,30.36,44.0,38.1,-0.2,1.31,1.5,287431.68,129.46,10.1,59.81,0.29
86,2021-03-12,APOLLOHOSP, EQ,inf,inf,inf,2976.35,1512021,71269,290260.0,19.2,104.0,59.65,1.49,2.0,3.4296875,440862.62,26.96,34.8,55.92,-6.95
87,2021-03-19,APOLLOHOSP, EQ,inf,inf,inf,2934.6,2288304,54071,913001.0,39.9,94.0,74.6,-0.66,2.54,3.150390625,725905.61,77.09,39.27,194.62,71.27
0,2020-11-02,APOLLOTYRE, EQ,140.875,142.5,138.75,141.35,4135380,25204,558989.0,13.52,3.75,3.28,0.34,2.32,2.630859375,1571874.21,177.72,100.0,69.0,100.0
1,2020-11-03,APOLLOTYRE, EQ,142.0,146.5,141.625,142.95,5393359,29117,711532.0,13.19,4.87890625,3.93,0.66,2.75,3.330078125,1620539.79,106.5,3.0,67.56,-2.13
2,2020-11-04,APOLLOTYRE, EQ,144.0,149.25,142.75,147.9,12150695,54678,943847.0,7.77,6.5,2.6,2.64,1.76,4.359375,2789755.98,17.18,41.91,67.21,-0.52
3,2020-11-05,APOLLOTYRE, EQ,150.0,151.75,144.5,147.8,16279196,75804,2082225.0,12.79,7.25,5.05,-1.49,3.42,4.78125,3407583.14,59.17,18.13,132.94,49.44
4,2020-11-06,APOLLOTYRE, EQ,149.25,157.25,147.0,153.45,16534345,76067,2182436.0,13.2,10.25,6.05,2.74,3.94,6.51953125,2536124.82,37.13,-34.36,98.56,-34.89
5,2020-11-09,APOLLOTYRE, EQ,154.5,158.25,152.75,157.45,7806598,35378,1664816.0,21.33,5.5,2.55,1.87,1.62,3.48046875,2246755.58,22.28,-12.88,140.11,29.66
6,2020-11-10,APOLLOTYRE, EQ,159.0,165.5,157.625,164.6,8969133,50800,2880482.0,32.12,7.87890625,2.28,3.4,1.38,4.76171875,1885137.97,10.47,-19.18,169.31,17.25
7,2020-11-11,APOLLOTYRE, EQ,164.5,164.625,159.0,161.3,7066653,38562,1252148.0,17.72,5.62109375,2.43,-1.98,1.5,3.419921875,2068682.87,19.53,8.87,103.04,-64.32
8,2020-11-12,APOLLOTYRE, EQ,161.25,165.5,159.125,164.25,8040192,53135,1800782.0,22.4,6.37890625,3.38,1.83,2.05,3.849609375,2087514.35,29.0,0.9,130.75,21.2
9,2020-11-14,APOLLOTYRE, EQ,165.75,166.375,163.75,164.65,522568,4895,130953.0,25.06,2.619140625,1.53,-0.67,0.93,1.580078125,331132.2,35.74,-530.42,23.09,-466.23
10,2020-11-17,APOLLOTYRE, EQ,165.0,174.75,164.625,173.05,10585162,54345,2665654.0,25.18,10.1171875,2.07,4.65,1.2,5.80078125,1827243.07,6.64,81.88,121.87,81.05
11,2020-11-18,APOLLOTYRE, EQ,173.0,175.875,169.75,174.65,7402635,36581,1591936.0,21.5,6.12109375,4.47,0.94,2.56,3.48046875,2125714.59,69.91,14.04,120.31,-1.3
12,2020-11-19,APOLLOTYRE, EQ,173.5,177.125,171.875,173.2,5835133,33428,578806.0,9.92,5.25,5.07,-0.1,2.93,2.9609375,1968108.1,747.51,-8.01,51.03,-135.75
13,2020-11-20,APOLLOTYRE, EQ,172.75,178.25,172.125,175.15,10914854,47035,1105707.0,10.13,6.12109375,3.72,1.37,2.13,3.439453125,3177035.39,40.01,38.05,83.56,38.93
14,2020-11-23,APOLLOTYRE, EQ,175.25,177.875,173.25,174.0,7865639,30685,789785.0,10.04,4.75,3.5,-0.72,2.01,2.669921875,2948175.09,72.17,-7.76,76.96,-8.57
15,2020-11-24,APOLLOTYRE, EQ,176.0,179.25,175.5,177.6,8863848,38421,1247069.0,14.07,3.75,2.15,0.9,1.21,2.08984375,4237432.47,34.64,30.43,153.93,50.0
16,2020-11-25,APOLLOTYRE, EQ,177.75,178.5,172.0,173.4,5724982,26707,830869.0,14.51,6.62109375,2.28,-2.51,1.31,3.7109375,1543544.38,13.48,-174.53,58.05,-165.16
17,2020-11-26,APOLLOTYRE, EQ,173.75,176.375,171.625,174.9,5799005,32439,1813041.0,31.26,4.62109375,3.47,0.66,1.99,2.619140625,2209144.76,77.89,30.13,181.46,68.01
18,2020-11-27,APOLLOTYRE, EQ,176.0,185.5,175.625,184.45,10762908,52841,1668664.0,15.5,9.75,1.3,4.58,0.7,5.26171875,2047031.54,3.97,-7.92,79.22,-129.05
19,2020-12-01,APOLLOTYRE, EQ,184.5,188.0,182.75,187.0,6264103,39915,982275.0,15.68,5.25,2.75,1.34,1.47,2.7890625,2242811.7,28.35,8.73,86.61,8.53
20,2020-12-02,APOLLOTYRE, EQ,185.875,189.5,185.5,188.45,7457490,33413,535323.0,7.18,4.0,1.55,1.3,0.82,2.109375,3532132.17,16.31,36.5,61.95,-39.8
21,2020-12-03,APOLLOTYRE, EQ,188.625,192.0,186.375,187.4,9514213,36914,1015570.0,10.67,5.62109375,4.4,-0.65,2.35,2.9296875,3247518.04,92.58,-8.76,83.57,25.87
22,2020-12-04,APOLLOTYRE, EQ,188.75,191.25,184.625,188.25,6319781,29811,661311.0,10.46,6.62109375,6.12,-0.27,3.25,3.4609375,1823972.87,315.76,-78.05,46.21,-80.87
23,2020-12-07,APOLLOTYRE, EQ,189.0,189.125,185.5,188.25,6298502,24286,1029134.0,16.34,3.619140625,2.88,-0.4,1.53,1.919921875,3285616.94,98.81,44.49,131.41,64.84
24,2020-12-08,APOLLOTYRE, EQ,188.5,190.75,184.75,186.85,6728894,31543,637004.0,9.47,5.87890625,4.22,-0.88,2.26,3.080078125,2184650.43,66.0,-50.4,50.19,-161.84
25,2020-12-09,APOLLOTYRE, EQ,188.0,188.5,182.75,183.55,4605591,23972,1361860.0,29.57,5.75,1.3,-2.42,0.71,3.05078125,1509643.14,7.53,-44.71,109.63,54.22
26,2020-12-10,APOLLOTYRE, EQ,185.0,186.375,181.0,181.5,7314086,43240,1472472.0,20.13,5.37890625,1.88,-1.93,1.03,2.880859375,2535417.76,13.81,40.46,126.81,13.54
27,2020-12-11,APOLLOTYRE, EQ,181.5,194.75,181.5,193.0,26199032,105835,4527749.0,17.28,13.25,1.75,5.96,0.91,6.80078125,3850144.77,3.92,34.15,158.18,19.83
28,2020-12-14,APOLLOTYRE, EQ,193.0,194.375,187.5,188.4,8127617,37045,2479551.0,30.51,6.87890625,2.28,-2.44,1.21,3.5390625,2297813.31,12.75,-67.56,166.95,5.25
29,2020-12-15,APOLLOTYRE, EQ,189.5,191.25,185.5,189.55,9906131,39858,2846148.0,28.73,5.87890625,5.7,0.09,3.01,3.0703125,3224373.22,839.57,28.74,224.25,25.55
30,2020-12-16,APOLLOTYRE, EQ,191.0,200.0,190.375,196.7,20035196,87280,2445132.0,12.2,9.6171875,3.93,2.9,2.0,4.80859375,4163157.61,17.75,22.55,117.59,-90.7
31,2020-12-17,APOLLOTYRE, EQ,195.625,199.625,195.0,197.65,7878871,40656,1736338.0,22.04,4.75,2.85,0.96,1.44,2.380859375,3311972.05,38.66,-25.7,169.21,30.5
32,2020-12-18,APOLLOTYRE, EQ,196.75,198.5,189.625,191.5,10923364,40804,1414505.0,12.95,9.0,3.75,-2.74,1.96,4.53125,2410673.43,18.41,-37.39,72.75,-132.58
33,2020-12-21,APOLLOTYRE, EQ,191.25,191.25,172.375,176.95,10277121,54937,1847431.0,17.98,18.875,4.57,-8.08,2.59,9.8828125,1040721.11,8.25,-131.63,45.31,-60.58
34,2020-12-22,APOLLOTYRE, EQ,175.25,181.75,170.375,174.95,11643440,62377,2500781.0,21.48,11.3828125,11.07,-0.17,6.33,6.26171875,1859463.91,951.57,44.03,101.77,55.48
35,2020-12-23,APOLLOTYRE, EQ,175.625,179.875,173.625,178.15,7670775,40840,544176.0,7.09,6.25,3.85,1.35,2.16,3.48046875,2207665.43,41.35,15.77,40.3,-152.5
36,2020-12-28,APOLLOTYRE, EQ,177.0,179.625,176.0,177.7,5773834,25026,423111.0,7.33,3.75,3.05,0.39,1.72,2.08984375,2767980.34,112.31,20.24,52.23,22.83
37,2020-12-29,APOLLOTYRE, EQ,180.375,182.125,177.5,180.75,8862957,42233,930425.0,10.5,4.5,4.0,0.28,2.21,2.470703125,3584387.03,206.21,22.78,95.71,45.43
38,2020-12-30,APOLLOTYRE, EQ,181.75,182.375,178.5,179.9,5749554,32470,1119934.0,19.48,3.880859375,2.03,-1.03,1.13,2.119140625,2705672.47,28.21,-32.48,133.78,28.46
39,2021-01-01,APOLLOTYRE, EQ,178.5,181.0,177.25,179.9,7089146,26172,996042.0,14.05,3.75,2.35,0.78,1.31,2.0703125,3420963.95,43.27,20.91,122.95,-8.81
40,2021-01-04,APOLLOTYRE, EQ,181.875,189.75,180.5,188.6,12369742,50647,2572244.0,20.79,9.25,2.53,3.57,1.34,4.87890625,2537382.97,9.68,-34.82,128.72,4.48
41,2021-01-05,APOLLOTYRE, EQ,186.5,188.5,184.375,187.0,8902841,34018,1267402.0,14.24,4.25,3.88,0.2,2.07,2.25,3949960.65,266.35,35.76,138.04,6.75
42,2021-01-06,APOLLOTYRE, EQ,187.5,189.75,183.625,186.4,6428061,32183,1224559.0,19.05,6.0,4.9,-0.59,2.63,3.16015625,2032839.55,114.82,-94.31,94.47,-46.12
43,2021-01-07,APOLLOTYRE, EQ,188.0,194.375,187.25,190.75,9759532,51851,2214466.0,22.69,7.12109375,4.38,1.44,2.29,3.66015625,2662163.23,41.01,23.64,143.87,34.33
44,2021-01-08,APOLLOTYRE, EQ,193.875,196.5,191.625,192.6,9558639,51063,2505901.0,26.22,4.75,3.35,-0.73,1.74,2.419921875,3953168.96,61.68,32.66,244.2,41.09
45,2021-01-11,APOLLOTYRE, EQ,194.5,195.0,188.375,193.1,8690690,45578,1857479.0,21.37,6.75,5.35,-0.73,2.77,3.4609375,2511079.73,98.5,-57.43,127.38,-91.71
46,2021-01-12,APOLLOTYRE, EQ,193.5,198.75,192.0,192.85,8795573,42278,1409618.0,16.03,6.75,6.22,-0.27,3.23,3.400390625,2589610.91,305.63,3.03,96.67,-31.77
47,2021-01-13,APOLLOTYRE, EQ,194.875,196.375,187.25,191.9,8491908,35147,1813479.0,21.36,9.0,6.03,-1.55,3.14,4.578125,1851727.81,52.2,-39.85,93.27,-3.64
48,2021-01-14,APOLLOTYRE, EQ,192.75,194.875,188.5,190.0,7759849,38296,1951767.0,25.15,6.37890625,3.5,-1.51,1.84,3.26953125,2371965.78,31.38,21.93,141.72,34.19
49,2021-01-15,APOLLOTYRE, EQ,190.5,192.125,181.75,183.3,10009834,52122,2762646.0,27.6,10.3828125,3.05,-4.0,1.66,5.3984375,1852868.77,10.73,-28.02,123.26,-14.98
50,2021-01-18,APOLLOTYRE, EQ,183.875,183.875,174.5,179.2,10544836,54360,1400225.0,13.28,9.3828125,4.7,-2.61,2.62,5.1015625,2068565.53,25.91,10.43,69.14,-78.28
51,2021-01-19,APOLLOTYRE, EQ,179.625,190.75,179.625,189.35,9258312,43853,1677360.0,18.12,11.0,1.4,5.07,0.74,5.76171875,1605777.69,3.76,-28.82,70.58,2.05
52,2021-01-20,APOLLOTYRE, EQ,189.875,204.0,188.5,201.9,27835642,141185,3379736.0,12.14,15.5,3.47,5.96,1.72,7.6015625,3663714.32,7.45,56.17,100.93,30.07
53,2021-01-21,APOLLOTYRE, EQ,208.0,222.125,205.75,217.3,51269488,244422,3317371.0,6.47,16.25,6.95,4.28,3.2,7.3203125,7003729.42,19.26,47.69,94.5,-6.81
54,2021-01-22,APOLLOTYRE, EQ,220.0,237.5,219.0,231.9,65548748,309094,3658639.0,5.58,18.5,6.6,5.13,2.85,7.7890625,8415486.2,14.3,16.78,91.54,-3.23
55,2021-01-25,APOLLOTYRE, EQ,233.5,239.625,209.25,211.3,38938668,219519,3647795.0,9.37,30.5,8.3,-10.51,3.93,12.71875,3061516.89,9.64,-174.88,55.36,-65.35
56,2021-01-27,APOLLOTYRE, EQ,211.0,211.0,200.0,201.85,23956044,120062,1843500.0,7.7,11.0,1.85,-4.53,0.92,5.21875,4593818.18,5.21,33.36,77.58,28.64
57,2021-01-28,APOLLOTYRE, EQ,196.375,206.125,195.0,202.45,21792316,99872,1046154.0,4.8,11.0,4.8,3.06,2.37,5.33984375,4081077.47,19.96,-12.56,44.02,-76.22
58,2021-01-29,APOLLOTYRE, EQ,206.5,208.75,195.375,196.65,21472526,93014,1575370.0,7.34,13.3828125,3.53,-5.01,1.79,6.41015625,3349766.4,9.22,-21.83,54.52,19.26
59,2021-02-01,APOLLOTYRE, EQ,198.25,216.0,192.375,213.7,19615177,97628,2298102.0,11.72,23.625,8.18,7.23,3.83,10.9375,1793387.61,13.64,-86.78,45.03,-21.09
60,2021-02-02,APOLLOTYRE, EQ,217.875,228.75,215.25,227.5,21134623,115115,1694985.0,8.02,13.6171875,4.12,4.18,1.81,5.9609375,3550172.89,11.19,49.48,57.58,21.81
61,2021-02-03,APOLLOTYRE, EQ,229.75,231.875,222.875,227.45,15076432,83955,2303553.0,15.28,9.0,6.7,-1.01,2.95,3.880859375,3884817.91,75.09,8.61,118.48,51.4
62,2021-02-04,APOLLOTYRE, EQ,237.25,255.625,232.0,243.85,81015566,421884,7985189.0,9.86,23.765625,17.15,2.71,7.03,9.2890625,8721608.45,66.98,55.46,155.63,23.87
63,2021-02-05,APOLLOTYRE, EQ,245.75,249.875,235.0,241.6,24192684,168861,2122431.0,8.77,15.0,10.85,-1.72,4.49,6.0,4032114.0,67.39,-116.3,65.5,-137.62
64,2021-02-08,APOLLOTYRE, EQ,242.5,256.5,242.125,248.85,19399396,141937,3074577.0,15.85,14.3828125,8.03,2.55,3.22,5.6015625,3460798.17,32.58,-16.51,99.0,33.84
65,2021-02-09,APOLLOTYRE, EQ,249.875,251.0,241.25,243.5,13763979,82619,2035470.0,14.79,9.75,3.25,-2.67,1.33,3.880859375,3543065.48,12.89,2.32,96.64,-2.45
66,2021-02-10,APOLLOTYRE, EQ,244.0,251.0,240.375,249.15,12835226,74575,1745856.0,13.6,10.75,5.6,2.07,2.25,4.28125,2998008.99,28.03,-18.18,75.18,-28.55
67,2021-02-11,APOLLOTYRE, EQ,249.0,249.125,239.0,240.0,12561402,76946,3021874.0,24.06,10.1171875,1.12,-3.75,0.47,4.05859375,3092037.42,3.22,3.04,138.15,45.58
68,2021-02-12,APOLLOTYRE, EQ,242.5,243.375,236.5,239.6,9407649,55679,1288761.0,13.7,6.87890625,3.97,-1.21,1.66,2.8203125,3331062.44,35.33,7.18,86.77,-59.21
69,2021-02-15,APOLLOTYRE, EQ,241.875,244.375,237.0,238.0,6835538,38289,1046810.0,15.31,7.37890625,3.38,-1.68,1.42,3.01953125,2265239.78,21.75,-47.05,65.7,-32.07
70,2021-02-16,APOLLOTYRE, EQ,238.5,240.5,232.625,236.25,8706612,51537,1019601.0,11.71,7.87890625,5.62,-0.95,2.38,3.279296875,2658190.43,64.44,14.78,59.93,-9.63
71,2021-02-17,APOLLOTYRE, EQ,235.0,244.375,234.5,241.65,12855633,70843,2463641.0,19.16,9.75,3.1,2.75,1.28,3.990234375,3221773.91,12.02,17.49,116.96,48.76
72,2021-02-18,APOLLOTYRE, EQ,243.25,243.625,235.25,236.05,8842208,64954,2112536.0,23.89,8.6171875,1.43,-3.05,0.6,3.5390625,2498460.54,5.1,-28.95,113.38,-3.16
73,2021-02-19,APOLLOTYRE, EQ,236.5,244.0,235.25,238.55,13029321,76382,2695968.0,20.69,8.8828125,6.82,0.86,2.86,3.640625,3582713.4,85.82,30.26,140.61,19.37
74,2021-02-22,APOLLOTYRE, EQ,238.5,241.125,226.75,228.4,10223609,69925,2296692.0,22.46,14.3828125,4.28,-4.42,1.87,5.9609375,1713977.67,10.91,-109.03,73.96,-90.13
75,2021-02-23,APOLLOTYRE, EQ,228.375,232.5,223.375,229.8,12527522,73806,1490119.0,11.89,9.1171875,7.7,0.62,3.35,3.919921875,3192678.58,139.28,46.32,75.59,2.16
76,2021-02-25,APOLLOTYRE, EQ,241.75,243.625,239.5,241.35,6678690,43553,1373317.0,20.56,4.25,3.85,-0.17,1.6,1.740234375,3831360.54,248.1,16.67,149.57,49.46
77,2021-02-26,APOLLOTYRE, EQ,238.125,239.0,227.25,232.1,8502569,58185,1669759.0,19.64,11.8828125,5.97,-2.54,2.57,4.96875,1709864.62,26.1,-124.07,65.09,-129.81
78,2021-03-01,APOLLOTYRE, EQ,235.0,248.75,235.0,244.85,14941186,96523,2117165.0,14.17,13.75,3.9,4.02,1.59,5.51953125,2703140.36,10.21,36.75,71.27,8.68
79,2021-03-02,APOLLOTYRE, EQ,247.0,247.875,241.875,246.35,7076813,51790,1269171.0,17.93,5.87890625,5.22,-0.26,2.12,2.369140625,2984619.65,207.2,9.43,100.0,28.72
80,2021-03-03,APOLLOTYRE, EQ,246.5,252.375,243.625,250.0,12219130,85973,1617727.0,13.24,8.6171875,5.12,1.4,2.05,3.419921875,3572926.65,37.74,16.47,86.82,-15.18
81,2021-03-04,APOLLOTYRE, EQ,243.0,261.25,242.75,259.05,12623097,84368,2642598.0,20.93,18.5,2.45,6.2,0.95,7.078125,1782411.93,3.93,-100.45,66.12,-31.31
82,2021-03-05,APOLLOTYRE, EQ,257.0,258.75,239.0,242.75,15118120,104486,2891737.0,19.13,19.75,5.5,-5.87,2.27,7.640625,1980674.88,9.95,10.01,67.77,2.44
83,2021-03-08,APOLLOTYRE, EQ,245.0,246.25,234.125,234.8,10551070,71543,2537920.0,24.05,12.1171875,1.93,-4.34,0.82,4.921875,2143709.46,4.86,7.61,96.89,30.05
84,2021-03-09,APOLLOTYRE, EQ,236.125,238.125,229.0,232.05,8384559,56788,927214.0,11.06,9.0,4.93,-1.76,2.12,3.779296875,2217404.03,31.15,3.32,47.69,-103.17
85,2021-03-10,APOLLOTYRE, EQ,233.875,238.75,233.625,237.5,6197436,39071,1493436.0,24.1,5.12109375,1.62,1.47,0.68,2.150390625,2887249.53,11.97,23.2,134.89,64.65
86,2021-03-12,APOLLOTYRE, EQ,239.375,245.625,236.5,239.25,9690551,62261,2509096.0,25.89,9.1171875,9.0,-0.05,3.76,3.720703125,2608602.58,1855.88,-10.68,127.28,-5.98
87,2021-03-19,APOLLOTYRE, EQ,215.0,227.5,210.25,225.1,10788228,60299,3258542.0,30.2,17.25,7.15,4.49,3.18,7.578125,1422867.78,18.25,-83.33,87.44,-45.56
0,2020-11-02,ASHOKLEY, EQ,79.8125,82.625,78.625,81.8,33498683,80732,4757707.0,14.2,4.0,2.01,2.43,2.46,4.83984375,6921438.94,0.0,100.0,66.26,100.0
